"gene_symbol" "cumFraction" "rank" "indicator"
"ENSMUSG00000037169" 0.74656269238662 10914 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000038204" 0.750324919625145 10969 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000024791" 0.751624598125727 10988 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000015342" 0.760585539366578 11119 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000029093" 0.765100212052808 11185 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000022773" 0.772487858266639 11293 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000036292" 0.778028592927013 11374 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000040037" 0.786647513509816 11500 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000032783" 0.790409740748341 11555 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000038379" 0.807031944729462 11798 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000078716" 0.810041726520282 11842 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000054598" 0.812641083521445 11880 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000021464" 0.81483001573295 11912 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000033765" 0.815650865312265 11924 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000031891" 0.818660647103085 11968 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000042846" 0.820028729735276 11988 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000075273" 0.8209179834462 12001 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000045201" 0.824338190026678 12051 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000030222" 0.824543402421506 12054 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000021278" 0.824817018947944 12058 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000029861" 0.826732334633012 12086 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000046434" 0.832888706477871 12176 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000025899" 0.836240508926739 12225 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000020000" 0.837403379164101 12242 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000057182" 0.844654217114714 12348 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000030739" 0.84520145016759 12356 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000034227" 0.846227512141733 12371 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000030054" 0.856009302961899 12514 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000036169" 0.860113550858472 12574 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000098912" 0.862849716122854 12614 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000040543" 0.863191736780901 12619 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000030278" 0.868595663178056 12698 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000078640" 0.869621725152199 12713 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000040133" 0.873725973048772 12773 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000026700" 0.875367672207401 12797 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000001656" 0.896367740611533 13104 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000046408" 0.8968465695328 13111 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000069184" 0.898898693481086 13141 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000049565" 0.900129967850058 13159 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000027171" 0.904029003351802 13216 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000022208" 0.904302619878241 13220 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000042216" 0.906628360352965 13254 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000025892" 0.907859634721937 13272 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000079707" 0.907928038853547 13273 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000074183" 0.908133251248375 13276 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000030775" 0.90895410082769 13288 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000054901" 0.909159313222519 13291 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000097665" 0.91196388261851 13332 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000057223" 0.913879198303577 13360 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000025433" 0.91497366440933 13376 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000027530" 0.919898761885218 13448 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000056035" 0.928380874204802 13572 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000087424" 0.93015938162665 13598 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000028523" 0.931322251864013 13615 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000035615" 0.934947670839319 13668 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000115944" 0.942061700526712 13772 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000006575" 0.950338600451467 13893 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000054423" 0.952732745057801 13928 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000038984" 0.953827211163554 13944 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000049036" 0.954853273137697 13959 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000091034" 0.955468910322183 13968 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000035262" 0.95601614337506 13976 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000031410" 0.958615500376223 14014 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000020374" 0.959641562350366 14029 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000047117" 0.962651344141186 14073 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000021208" 0.966276763116492 14126 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000053914" 0.970175798618236 14183 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000071753" 0.9742116423832 14242 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000030125" 0.976537382857924 14276 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000055197" 0.984609070387851 14394 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000075064" 0.985566728230385 14408 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000027965" 0.98789246870511 14442 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000028003" 0.98932895546891 14463 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000049612" 0.991586291812025 14496 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000027186" 0.99849510910459 14597 "10x 3' v2_limb muscle_macrophage"
"ENSMUSG00000030098" 0.999247554552295 14608 "10x 3' v2_limb muscle_macrophage"


"gene_symbol" "cumFraction" "rank" "indicator"
"ENSMUSG00000090862" 0.0088255261371351 130 "10x 3' v2_limb muscle_endothelial cell"
