"gene_symbol" "cumFraction" "rank" "indicator"
"ENSG00000186827" 0.406127566212192 5183 1
"ENSG00000198746" 0.411847672778561 5256 1
"ENSG00000116691" 0.413963328631876 5283 1
"ENSG00000001461" 0.416705845478765 5318 1
"ENSG00000177674" 0.418351355586899 5339 1
"ENSG00000116809" 0.424071462153267 5412 1
"ENSG00000142684" 0.424463250274252 5417 1
"ENSG00000067606" 0.425403541764614 5429 1
"ENSG00000116213" 0.429007992477668 5475 1
"ENSG00000116786" 0.440526563234603 5622 1
"ENSG00000157978" 0.4455414511832 5686 1
"ENSG00000049239" 0.447108603667137 5706 1
"ENSG00000037637" 0.450948127252782 5755 1
"ENSG00000198793" 0.453142140730293 5783 1
"ENSG00000159363" 0.454004074596458 5794 1
"ENSG00000117298" 0.457608525309513 5840 1
"ENSG00000048707" 0.458000313430497 5845 1
"ENSG00000162419" 0.462545055633913 5903 1
"ENSG00000169991" 0.462780128506504 5906 1
"ENSG00000179743" 0.46708979783733 5961 1
"ENSG00000049249" 0.471007679047171 6011 1
"ENSG00000116237" 0.473044977276289 6037 1
"ENSG00000131584" 0.478530010970067 6107 1
"ENSG00000007923" 0.478843441466855 6111 1
"ENSG00000090432" 0.479548660084626 6120 1
"ENSG00000179051" 0.47994044820561 6125 1
"ENSG00000120942" 0.481115812568563 6140 1
"ENSG00000142784" 0.484171759912239 6179 1
"ENSG00000204160" 0.48934336310923 6245 1
"ENSG00000009780" 0.489578435981821 6248 1
"ENSG00000197530" 0.491145588465758 6268 1
"ENSG00000116688" 0.501645510108134 6402 1
"ENSG00000084652" 0.502429086350102 6412 1
"ENSG00000228794" 0.505328318445385 6449 1
"ENSG00000132879" 0.506582040432534 6465 1
"ENSG00000008130" 0.506973828553518 6470 1
"ENSG00000197785" 0.510029775897195 6509 1
"ENSG00000162545" 0.510186491145588 6511 1
"ENSG00000204859" 0.528365459959254 6743 1
"ENSG00000186501" 0.528443817583451 6744 1
"ENSG00000049245" 0.530402758188372 6769 1
"ENSG00000121775" 0.531656480175521 6785 1
"ENSG00000053372" 0.53267512929008 6798 1
"ENSG00000116685" 0.532988559786867 6802 1
"ENSG00000142751" 0.536593010499922 6848 1
"ENSG00000117643" 0.540745964582354 6901 1
"ENSG00000142655" 0.5420780441937 6918 1
"ENSG00000176083" 0.547328005014888 6985 1
"ENSG00000180198" 0.548973515123021 7006 1
"ENSG00000090020" 0.550462309982761 7025 1
"ENSG00000224051" 0.554536906440997 7077 1
"ENSG00000060642" 0.55594734367654 7095 1
"ENSG00000162542" 0.557279423287886 7112 1
"ENSG00000218510" 0.565506973828553 7217 1
"ENSG00000116661" 0.568484563548033 7255 1
"ENSG00000116663" 0.575223319228961 7341 1
"ENSG00000224870" 0.575536749725748 7345 1
"ENSG00000011007" 0.580316564801755 7406 1
"ENSG00000158828" 0.580394922425952 7407 1
"ENSG00000130775" 0.585174737501959 7468 1
"ENSG00000130939" 0.59058141357154 7537 1
"ENSG00000173372" 0.594107506660398 7582 1
"ENSG00000160055" 0.601864911455885 7681 1
"ENSG00000126705" 0.606488011283498 7740 1
"ENSG00000116273" 0.6089170976336 7771 1
"ENSG00000184677" 0.612443190722457 7816 1
"ENSG00000160049" 0.614558846575772 7843 1
"ENSG00000158156" 0.620278953142141 7916 1
"ENSG00000116138" 0.621375959880896 7930 1
"ENSG00000237491" 0.621611032753487 7933 1
"ENSG00000178585" 0.624118476727786 7965 1
"ENSG00000142733" 0.624353549600376 7968 1
"ENSG00000225880" 0.624431907224573 7969 1
"ENSG00000162408" 0.630308729039335 8044 1
"ENSG00000272106" 0.631797523899075 8063 1
"ENSG00000117751" 0.634853471242752 8102 1
"ENSG00000049246" 0.643237737031813 8209 1
"ENSG00000159189" 0.644569816643159 8226 1
"ENSG00000117305" 0.645745181006112 8241 1
"ENSG00000162413" 0.647704121611033 8266 1
"ENSG00000233954" 0.648957843598182 8282 1
"ENSG00000179163" 0.651935433317662 8320 1
"ENSG00000142632" 0.657498824635637 8391 1
"ENSG00000187017" 0.657890612756621 8396 1
"ENSG00000157870" 0.658595831374393 8405 1
"ENSG00000142794" 0.660476414355117 8429 1
"ENSG00000176092" 0.66533458705532 8491 1
"ENSG00000215014" 0.674345713837956 8606 1
"ENSG00000054523" 0.675521078200909 8621 1
"ENSG00000175793" 0.677244945933239 8643 1
"ENSG00000169972" 0.68688293370945 8766 1
"ENSG00000127463" 0.687353079454631 8772 1
"ENSG00000188807" 0.690330669174111 8810 1
"ENSG00000177000" 0.695188841874314 8872 1
"ENSG00000040487" 0.695580629995298 8877 1
"ENSG00000130695" 0.698714934963172 8917 1
"ENSG00000001460" 0.700438802695502 8939 1
"ENSG00000197312" 0.704356683905344 8989 1
"ENSG00000219481" 0.708196207490989 9038 1
"ENSG00000041988" 0.709998432847516 9061 1
"ENSG00000185436" 0.712662592070208 9095 1
"ENSG00000117640" 0.717520764770412 9157 1
"ENSG00000131591" 0.718696129133365 9172 1
"ENSG00000162430" 0.720028208744711 9189 1
"ENSG00000175279" 0.72300579846419 9227 1
"ENSG00000132906" 0.734916157342109 9379 1
"ENSG00000162458" 0.744945933239304 9507 1
"ENSG00000264443" 0.75074439742987 9581 1
"ENSG00000189409" 0.753016768531578 9610 1
"ENSG00000228526" 0.753095126155775 9611 1
"ENSG00000117682" 0.754505563391318 9629 1
"ENSG00000149527" 0.75865851747375 9682 1
"ENSG00000225828" 0.766964425638615 9788 1
"ENSG00000158109" 0.76782635950478 9799 1
"ENSG00000160050" 0.769706942485504 9823 1
"ENSG00000158825" 0.770098730606488 9828 1
"ENSG00000169914" 0.772449459332393 9858 1
"ENSG00000158161" 0.772684532204983 9861 1
"ENSG00000157911" 0.779266572637518 9945 1
"ENSG00000160072" 0.783732957216737 10002 1
"ENSG00000011021" 0.784516533458705 10012 1
"ENSG00000186056" 0.790785143394452 10092 1
"ENSG00000158006" 0.793135872120357 10122 1
"ENSG00000237436" 0.793292587368751 10124 1
"ENSG00000130762" 0.795094812725278 10147 1
"ENSG00000083444" 0.800188058298072 10212 1
"ENSG00000074964" 0.802538787023977 10242 1
"ENSG00000142675" 0.804027581883717 10261 1
"ENSG00000171680" 0.810374549443661 10342 1
"ENSG00000158286" 0.810531264692054 10344 1
"ENSG00000107404" 0.812411847672779 10368 1
"ENSG00000169504" 0.815232722143865 10404 1
"ENSG00000169598" 0.81758345086977 10434 1
"ENSG00000117308" 0.819777464347281 10462 1
"ENSG00000159423" 0.82103118633443 10478 1
"ENSG00000261326" 0.831766180849397 10615 1
"ENSG00000188157" 0.833254975709136 10634 1
"ENSG00000171621" 0.835840777307632 10667 1
"ENSG00000121753" 0.843363109230528 10763 1
"ENSG00000116151" 0.848221281930732 10825 1
"ENSG00000117242" 0.850023507287259 10848 1
"ENSG00000271746" 0.850650368280834 10856 1
"ENSG00000215790" 0.851747375019589 10870 1
"ENSG00000238142" 0.854411534242282 10904 1
"ENSG00000175707" 0.857310766337565 10941 1
"ENSG00000131697" 0.861698793292587 10997 1
"ENSG00000168528" 0.867497257483153 11071 1
"ENSG00000180758" 0.868515906597712 11084 1
"ENSG00000233478" 0.873687509794703 11150 1
"ENSG00000117115" 0.876430026641592 11185 1
"ENSG00000284602" 0.883325497570913 11273 1
"ENSG00000162591" 0.88787023977433 11331 1
"ENSG00000142627" 0.887948597398527 11331 1
"ENSG00000232912" 0.898135088544115 11462 1
"ENSG00000284657" 0.898213446168312 11462 1
"ENSG00000228172" 0.898291803792509 11462 1
"ENSG00000272512" 0.902601473123335 11519 1
"ENSG00000197245" 0.905265632346027 11553 1
"ENSG00000236266" 0.909261871180066 11604 1
"ENSG00000131910" 0.915060335370631 11678 1
"ENSG00000187583" 0.916784203102962 11700 1
"ENSG00000229162" 0.916862560727159 11700 1
"ENSG00000178821" 0.918508070835292 11722 1
"ENSG00000116771" 0.923993104529071 11792 1
"ENSG00000183615" 0.927597555242125 11838 1
"ENSG00000173369" 0.934884814292431 11931 1
"ENSG00000160051" 0.937705688763517 11967 1
"ENSG00000158008" 0.942015358094342 12022 1
"ENSG00000272432" 0.946246669800971 12076 1
"ENSG00000116353" 0.949772762889829 12121 1
"ENSG00000188257" 0.955492869456198 12194 1
"ENSG00000238164" 0.958470459175678 12232 1
"ENSG00000285646" 0.959489108290236 12245 1
"ENSG00000130772" 0.96434728099044 12307 1
"ENSG00000130940" 0.965757718225983 12325 1
"ENSG00000235169" 0.971477824792352 12398 1
"ENSG00000253368" 0.971556182416549 12398 1
"ENSG00000272482" 0.975865851747375 12454 1
"ENSG00000233975" 0.977981507600689 12481 1
"ENSG00000215915" 0.980097163454004 12508 1
"ENSG00000185519" 0.980175521078201 12508 1
"ENSG00000230679" 0.980959097320169 12519 1
"ENSG00000178828" 0.983153110797681 12547 1
"ENSG00000230368" 0.991850807083529 12658 1
"ENSG00000236528" 0.993574674815859 12680 1


"gene_symbol" "cumFraction" "rank" "indicator"
"ENSG00000142676" 0.00288517022504328 40 2
"ENSG00000142669" 0.00778995960761685 108 2
"ENSG00000116251" 0.00901615695326024 125 2
"ENSG00000169442" 0.0109636468551645 152 2
"ENSG00000020633" 0.028130409694172 390 2
"ENSG00000077549" 0.0296451240623197 411 2
"ENSG00000074800" 0.032530294287363 451 2
"ENSG00000117616" 0.0351269474899019 487 2
"ENSG00000133226" 0.0377957299480669 524 2
"ENSG00000070831" 0.0388055395268321 538 2
"ENSG00000028137" 0.0421956145412579 585 2
"ENSG00000130770" 0.0435660703981535 604 2
"ENSG00000116288" 0.0444316214656665 616 2
"ENSG00000198830" 0.0497691863819965 690 2
"ENSG00000197989" 0.0595066358915176 825 2
"ENSG00000127483" 0.0610213502596653 846 2
"ENSG00000188529" 0.0639786497403347 887 2
"ENSG00000160075" 0.0644835545297173 894 2
"ENSG00000183726" 0.067801500288517 940 2
"ENSG00000116350" 0.0735718407386036 1020 2
"ENSG00000187608" 0.0742931332948644 1030 2
"ENSG00000173436" 0.0752308136180035 1043 2
"ENSG00000189266" 0.0767455279861512 1064 2
"ENSG00000117614" 0.0804241200230814 1115 2
"ENSG00000125944" 0.0811454125793422 1125 2
"ENSG00000117602" 0.0837420657818811 1161 2
"ENSG00000126698" 0.085401038661281 1184 2
"ENSG00000242485" 0.0895124062319677 1241 2
"ENSG00000090273" 0.0919648009232545 1275 2
"ENSG00000157873" 0.0998268897864974 1384 2
"ENSG00000244038" 0.100043277553376 1387 2
"ENSG00000158195" 0.105525100980958 1463 2
"ENSG00000175756" 0.11468551644547 1590 2
"ENSG00000198492" 0.121032890940565 1678 2
"ENSG00000057757" 0.127236006924409 1764 2
"ENSG00000142634" 0.131275245239469 1820 2
"ENSG00000078808" 0.137839007501443 1911 2
"ENSG00000117713" 0.13935372186959 1932 2
"ENSG00000116731" 0.139425851125216 1933 2
"ENSG00000055070" 0.139858626658973 1939 2
"ENSG00000188290" 0.142743796884016 1979 2
"ENSG00000117632" 0.143465089440277 1989 2
"ENSG00000162585" 0.145196191575303 2013 2
"ENSG00000157916" 0.147937103289094 2051 2
"ENSG00000159023" 0.153779572994807 2132 2
"ENSG00000069424" 0.154500865551068 2142 2
"ENSG00000065526" 0.16164166185805 2241 2
"ENSG00000116649" 0.162723600692441 2256 2
"ENSG00000127481" 0.167989036353145 2329 2
"ENSG00000157191" 0.175274091171379 2430 2
"ENSG00000126709" 0.17931332948644 2486 2
"ENSG00000078369" 0.187103289094057 2594 2
"ENSG00000116670" 0.189050778995961 2621 2
"ENSG00000011009" 0.189699942296595 2630 2
"ENSG00000117748" 0.189916330063474 2633 2
"ENSG00000127054" 0.197922677437969 2744 2
"ENSG00000130766" 0.19900461627236 2759 2
"ENSG00000117118" 0.201961915753029 2800 2
"ENSG00000117318" 0.210761684939411 2922 2
"ENSG00000272449" 0.212492787074437 2946 2
"ENSG00000204138" 0.21667628390075 3004 2
"ENSG00000242125" 0.217469705712637 3015 2
"ENSG00000204178" 0.220282746682054 3054 2
"ENSG00000158747" 0.221869590305828 3076 2
"ENSG00000171608" 0.222951529140219 3091 2
"ENSG00000171735" 0.230164454702827 3191 2
"ENSG00000090686" 0.232905366416619 3229 2
"ENSG00000171603" 0.233121754183497 3232 2
"ENSG00000221978" 0.234564339296018 3252 2
"ENSG00000008128" 0.238819965377957 3311 2
"ENSG00000197530" 0.239757645701096 3324 2
"ENSG00000120656" 0.243869013271783 3381 2
"ENSG00000116285" 0.252236006924409 3497 2
"ENSG00000120948" 0.256203115983843 3552 2
"ENSG00000142657" 0.256924408540104 3562 2
"ENSG00000075151" 0.262766878245816 3643 2
"ENSG00000097021" 0.270412579342181 3749 2
"ENSG00000248333" 0.274884593190998 3811 2
"ENSG00000160087" 0.278923831506059 3867 2
"ENSG00000053371" 0.282890940565493 3922 2
"ENSG00000142684" 0.285415464512406 3957 2
"ENSG00000162496" 0.289454702827467 4013 2
"ENSG00000130764" 0.290464512406232 4027 2
"ENSG00000117676" 0.295585689555684 4098 2
"ENSG00000142765" 0.296379111367571 4109 2
"ENSG00000117758" 0.296451240623197 4110 2
"ENSG00000117298" 0.299841315637623 4157 2
"ENSG00000162441" 0.304601846508944 4223 2
"ENSG00000116663" 0.305106751298327 4230 2
"ENSG00000157933" 0.309362377380265 4289 2
"ENSG00000048707" 0.311814772071552 4323 2
"ENSG00000180098" 0.312463935372187 4332 2
"ENSG00000116198" 0.313040969417196 4340 2
"ENSG00000177674" 0.318450663589152 4415 2
"ENSG00000132879" 0.333958453548759 4630 2
"ENSG00000171824" 0.33467974610502 4640 2
"ENSG00000142599" 0.336194460473168 4661 2
"ENSG00000218510" 0.338718984420081 4696 2
"ENSG00000162419" 0.340305828043855 4718 2
"ENSG00000116691" 0.348095787651471 4826 2
"ENSG00000001461" 0.351557991921523 4874 2
"ENSG00000158062" 0.360429890363531 4997 2
"ENSG00000004487" 0.368219849971148 5105 2
"ENSG00000189339" 0.372836122331217 5169 2
"ENSG00000169641" 0.379616272360069 5263 2
"ENSG00000116237" 0.383294864396999 5314 2
"ENSG00000037637" 0.386612810155799 5360 2
"ENSG00000198912" 0.387117714945182 5367 2
"ENSG00000176022" 0.390579919215234 5415 2
"ENSG00000188976" 0.392599538372764 5443 2
"ENSG00000008130" 0.39433064050779 5467 2
