"gene_symbol" "cumFraction" "rank" "indicator"
"ENSMUSG00000078349" 0.321485035163278 5897 1
"ENSMUSG00000028890" 0.327590906612877 6009 1
"ENSMUSG00000097416" 0.336477130240419 6172 1
"ENSMUSG00000034771" 0.344109469552418 6312 1
"ENSMUSG00000053950" 0.347107888567846 6367 1
"ENSMUSG00000026974" 0.351196641770703 6442 1
"ENSMUSG00000042608" 0.353922477239274 6492 1
"ENSMUSG00000031974" 0.354522161042359 6503 1
"ENSMUSG00000022382" 0.355721528648531 6525 1
"ENSMUSG00000029034" 0.356484762579731 6539 1
"ENSMUSG00000067787" 0.356975412964073 6548 1
"ENSMUSG00000000134" 0.357302513220302 6554 1
"ENSMUSG00000053141" 0.360791582620073 6618 1
"ENSMUSG00000056536" 0.36220901706373 6644 1
"ENSMUSG00000027201" 0.36449871885733 6686 1
"ENSMUSG00000023067" 0.365534536335387 6705 1
"ENSMUSG00000040616" 0.366733903941558 6727 1
"ENSMUSG00000033124" 0.367769721419615 6746 1
"ENSMUSG00000059586" 0.370550073597558 6797 1
"ENSMUSG00000003541" 0.371367824238129 6812 1
"ENSMUSG00000025413" 0.371912991331843 6822 1
"ENSMUSG00000005897" 0.373930109578586 6859 1
"ENSMUSG00000097039" 0.382979883334242 7025 1
"ENSMUSG00000037395" 0.38864962110887 7129 1
"ENSMUSG00000029735" 0.394537425720983 7237 1
"ENSMUSG00000028656" 0.39786294499264 7298 1
"ENSMUSG00000112593" 0.405985934688982 7447 1
"ENSMUSG00000039270" 0.406803685329553 7462 1
"ENSMUSG00000037366" 0.429864253393665 7885 1
"ENSMUSG00000058486" 0.433407839502808 7950 1
"ENSMUSG00000069094" 0.436024641552636 7998 1
"ENSMUSG00000013150" 0.440985662105435 8089 1
"ENSMUSG00000059824" 0.441912446164749 8106 1
"ENSMUSG00000001288" 0.444583764923949 8155 1
"ENSMUSG00000034765" 0.450471569536063 8263 1
"ENSMUSG00000052928" 0.453579021970234 8320 1
"ENSMUSG00000078908" 0.456413890857548 8372 1
"ENSMUSG00000032579" 0.458758109360519 8415 1
"ENSMUSG00000039578" 0.459902960257319 8436 1
"ENSMUSG00000031171" 0.460230060513547 8442 1
"ENSMUSG00000055320" 0.463282996238347 8498 1
"ENSMUSG00000019863" 0.46453688055389 8521 1
"ENSMUSG00000028247" 0.469443384397318 8611 1
"ENSMUSG00000060188" 0.473641171018917 8688 1
"ENSMUSG00000025650" 0.474676988496974 8707 1
"ENSMUSG00000114744" 0.47794799105926 8767 1
"ENSMUSG00000073471" 0.478384124734231 8775 1
"ENSMUSG00000071266" 0.485580330371259 8907 1
"ENSMUSG00000042507" 0.487979065583601 8951 1
"ENSMUSG00000022159" 0.488088099002344 8953 1
"ENSMUSG00000072258" 0.49135910156463 9013 1
"ENSMUSG00000003949" 0.493539769939486 9053 1
"ENSMUSG00000018395" 0.494030420323829 9062 1
"ENSMUSG00000002602" 0.498936924167257 9152 1
"ENSMUSG00000003477" 0.499318541132857 9159 1
"ENSMUSG00000079555" 0.505478929291828 9272 1
"ENSMUSG00000034035" 0.526794962656054 9663 1
"ENSMUSG00000001131" 0.53698958730851 9850 1
"ENSMUSG00000024776" 0.538788638717767 9883 1
"ENSMUSG00000026558" 0.539988006323938 9905 1
"ENSMUSG00000057751" 0.540751240255138 9919 1
"ENSMUSG00000034601" 0.548274546148394 10057 1
"ENSMUSG00000022676" 0.549855530720166 10086 1
"ENSMUSG00000067916" 0.55192716567628 10124 1
"ENSMUSG00000041471" 0.554489451016737 10171 1
"ENSMUSG00000038210" 0.554871067982337 10178 1
"ENSMUSG00000040594" 0.555579785204165 10191 1
"ENSMUSG00000038453" 0.557596903450908 10228 1
"ENSMUSG00000050107" 0.56304857438805 10328 1
"ENSMUSG00000095595" 0.563321157934907 10333 1
"ENSMUSG00000041700" 0.566701193915935 10395 1
"ENSMUSG00000070814" 0.574115466390449 10531 1
"ENSMUSG00000014158" 0.575205800577877 10551 1
"ENSMUSG00000028862" 0.576296134765306 10571 1
"ENSMUSG00000023078" 0.581638772283705 10669 1
"ENSMUSG00000086949" 0.582020389249305 10676 1
"ENSMUSG00000041731" 0.587253993348961 10772 1
"ENSMUSG00000033458" 0.595376983045303 10921 1
"ENSMUSG00000097372" 0.600447037016846 11014 1
"ENSMUSG00000052131" 0.600828653982446 11021 1
"ENSMUSG00000037386" 0.600937687401188 11023 1
"ENSMUSG00000034845" 0.609387777353759 11178 1
"ENSMUSG00000033952" 0.609551327481873 11181 1
"ENSMUSG00000045838" 0.611295862181759 11213 1
"ENSMUSG00000021298" 0.623180504824729 11431 1
"ENSMUSG00000001763" 0.626342473968271 11489 1
"ENSMUSG00000025175" 0.629613476530557 11549 1
"ENSMUSG00000002289" 0.631685111486671 11587 1
"ENSMUSG00000032327" 0.633865779861527 11627 1
"ENSMUSG00000110020" 0.635174180886442 11651 1
"ENSMUSG00000074896" 0.635991931527013 11666 1
"ENSMUSG00000030443" 0.636319031783242 11672 1
"ENSMUSG00000028175" 0.638009049773756 11703 1
"ENSMUSG00000099825" 0.645205255410783 11835 1
"ENSMUSG00000097148" 0.650765959766669 11937 1
"ENSMUSG00000100002" 0.651529193697868 11951 1
"ENSMUSG00000038022" 0.652183394210325 11963 1
"ENSMUSG00000110273" 0.655236329935125 12019 1
"ENSMUSG00000021423" 0.659434116556725 12096 1
"ENSMUSG00000108736" 0.66308673608461 12163 1
"ENSMUSG00000086016" 0.663959003434553 12179 1
"ENSMUSG00000056592" 0.666684838903124 12229 1
"ENSMUSG00000021010" 0.667339039415581 12241 1
"ENSMUSG00000022102" 0.667884206509295 12251 1
"ENSMUSG00000087624" 0.67306329389958 12346 1
"ENSMUSG00000027199" 0.674371694924494 12370 1
"ENSMUSG00000030699" 0.682058550945865 12511 1
"ENSMUSG00000001014" 0.683966635773865 12546 1
"ENSMUSG00000048826" 0.685602137055007 12576 1
"ENSMUSG00000112611" 0.685656653764379 12577 1
"ENSMUSG00000025912" 0.68914572316415 12641 1
"ENSMUSG00000075410" 0.696996129313635 12785 1
"ENSMUSG00000086544" 0.701248432644606 12863 1
"ENSMUSG00000027420" 0.704682985335005 12926 1
"ENSMUSG00000046070" 0.706154936488034 12953 1
"ENSMUSG00000027792" 0.711933707681404 13059 1
"ENSMUSG00000037032" 0.71634956114049 13140 1
"ENSMUSG00000024029" 0.722019298915117 13244 1
"ENSMUSG00000045930" 0.729324537970888 13378 1
"ENSMUSG00000020258" 0.732213923567573 13431 1
"ENSMUSG00000062044" 0.732322956986316 13433 1
"ENSMUSG00000066861" 0.73553944283923 13492 1
"ENSMUSG00000074651" 0.73935561249523 13562 1
"ENSMUSG00000054641" 0.739955296298315 13573 1
"ENSMUSG00000021047" 0.742681131766887 13623 1
"ENSMUSG00000096977" 0.743171782151229 13632 1
"ENSMUSG00000045094" 0.747642152319686 13714 1
"ENSMUSG00000072214" 0.748787003216486 13735 1
"ENSMUSG00000048399" 0.750040887532029 13758 1
"ENSMUSG00000116262" 0.750804121463229 13772 1
"ENSMUSG00000040229" 0.751349288556943 13782 1
"ENSMUSG00000000049" 0.751730905522543 13789 1
"ENSMUSG00000069456" 0.755438041759799 13857 1
"ENSMUSG00000097134" 0.759090661287685 13924 1
"ENSMUSG00000106415" 0.764378782096713 14021 1
"ENSMUSG00000114355" 0.765959766668484 14050 1
"ENSMUSG00000050671" 0.772556288502426 14171 1
"ENSMUSG00000036598" 0.783187046829853 14366 1
"ENSMUSG00000074818" 0.784331897726653 14387 1
"ENSMUSG00000030393" 0.790982936269967 14509 1
"ENSMUSG00000070337" 0.79109196968871 14511 1
"ENSMUSG00000053930" 0.792563920841738 14538 1
"ENSMUSG00000035472" 0.794090388704138 14566 1
"ENSMUSG00000018169" 0.794962656054081 14582 1
"ENSMUSG00000060044" 0.804884697159679 14764 1
"ENSMUSG00000024064" 0.805811481218994 14781 1
"ENSMUSG00000085604" 0.807719566046993 14816 1
"ENSMUSG00000050357" 0.808918933653165 14838 1
"ENSMUSG00000028214" 0.809191517200022 14843 1
"ENSMUSG00000056880" 0.815188355230878 14953 1
"ENSMUSG00000071724" 0.815297388649621 14955 1
"ENSMUSG00000098022" 0.820367442621163 15048 1
"ENSMUSG00000103164" 0.821839393774192 15075 1
"ENSMUSG00000097998" 0.823474895055334 15105 1
"ENSMUSG00000036377" 0.843646077522761 15475 1
"ENSMUSG00000020135" 0.855040069781388 15684 1
"ENSMUSG00000090363" 0.857929455378073 15737 1
"ENSMUSG00000111045" 0.860655290846644 15787 1
"ENSMUSG00000021499" 0.861854658452816 15809 1
"ENSMUSG00000090707" 0.863980810118301 15848 1
"ENSMUSG00000054256" 0.86430791037453 15854 1
"ENSMUSG00000043549" 0.866761162296244 15899 1
"ENSMUSG00000111962" 0.866924712424358 15902 1
